company_name_short,review,topic,prob,review_en,sentiment,topic_name
Adidas,"Es herrscht leider kein Vertrauen mehr in die Führungsebene was zu einer schlechten Arbeitsstimmung führt.
Es herrscht Angst, die MA werden degradiert und unter Druck gesetzt die neuen schlechteren Verträge schnell zu unterschreiben. Der Betriebsrat rät den Mitarbeitern deshalb einen Anwalt einzuschalten.",6,0.8769194113863105,"Unfortunately, there is no confidence in the management level anymore, which leads to a bad working mood. There is a fear that the MA will be demoted and put under pressure to sign the new worse contracts quickly. The works council therefore advises the employees to hire a lawyer.",0,frauen_männer_führungspositionen
Porsche,Ist sehr stark abhängig vom Team in dem man landet. Es gibt leider ein paar toxische Kollegen die vieles kaputt machen.,1,1.0,"Is very dependent on the team you end up in. Unfortunately, there are a few toxic colleagues who destroy a lot.",0,teams_zusammenhalt
Bosch,"Sehr kollegiales Team, gutes Verhältnis zu den Vorgesetzten",1,1.0,"Very collegial team, good relationship with the superiors",1,teams_zusammenhalt
PVH,Super Team wo man gerne zu Arbeit kommt,1,1.0,Super team where you like to get to work,1,teams_zusammenhalt
Porsche,Angenehmer und zuvorkommender Umgang im Team und der gesamten Organisation!,1,1.0,Pleasant and courteous handling of the team and the entire organization!,1,teams_zusammenhalt
Marc O'Polo,"Ein tolles miteinander, arbeiten in einem Team, sehr motivierend",1,1.0,"A great one, working in a team, very motivating",1,teams_zusammenhalt
Mercedes-Benz,"Sehr viel Remote Working. Im Team und vom Unternehmen wird aber sehr viel gemacht, um trotzdem ein Wir-Gefühl zu ermöglichen. Unterstützung im
Team und der Business Unit super. Dies gilt auch für den Servicebereich wie People & Culture (Top Bereich) oder Marketing",1,0.5769349113078112,"A lot of remote working. However, a lot is done in the team and by the company in order to make a feel for us possible. Support in the team and the business unit great. This also applies to the service area such as People & Culture (Top Area) or Marketing",1,teams_zusammenhalt
Bosch,"Tolle Gemeinschaft mit freundlichem Umgang. Motiviertes Team, das Ziele hat und darauf hinarbeitet - so macht das Arbeiten Spaß!",1,1.0,Great community with friendly handling. Motivated team that has goals and works towards them - that's how working is fun!,1,teams_zusammenhalt
Porsche,"Für Beratung wenig Ellenbogenkultur und viel Teamspirit, trotzdem gibt durch die nicht vorhandene ""hire-or-fire"" Politik alt gediente Kollegen die nicht mehr die für die Beratung nötige Eigenmotivation aufweisen, was tlw. abstrahlt",2,1.0,"For advice little elbow culture and a lot of team spirit, nevertheless given by the non-existent ""hire-or-fire"" politics old served colleagues who no longer have the self-motivation necessary for the advice, which radiates tlw.",0,älteren_kollegen_junge
Bosch,Einfach gut - kann ich nach 20 Jahre gut beurteilen.,2,1.0,Just good - I can judge well after 20 years.,1,älteren_kollegen_junge
LVMH,Ich fühle mich in meinem Team sehr wohl. Es herrscht eine angenehme Arbeitsatmosphäre und ich wurde von Anfang an sehr gut eingespannt und behandelt. Der Umgang gefällt mir und ich kann mich gut weiterentwickeln.,1,1.0,I feel very comfortable in my team. There is a pleasant working atmosphere and I was very well tensed and treated from the beginning. I like the company and I can develop well.,1,teams_zusammenhalt
Mercedes-Benz,Mobbing von alt eingesessenen Kollegen steht an der Tagesordnung und die Vorgesetzten schauen nur zu,2,1.0,Bullying of old-timed colleagues is the order of the day and the superiors are just watching,0,älteren_kollegen_junge
Bosch,Extrem motivierte und insgesamt recht junge Belegschaft,2,1.0,Extremely motivated and quite young workforce,1,älteren_kollegen_junge
Porsche,"Absolut kollegiales, freundliches und zuvorkommendes Miteinander.
Die Stimmung im Team war zu meiner Zeit immer gut, das ist natürlich in Anbetracht der vielen Zeit, die man miteinander verbringt essentiell.",1,1.0,"Absolutely collegial, friendly and courteous togetherness. The mood in the team was always good at my time, that is essential, of course, given the many time spent together.",1,teams_zusammenhalt
Porsche,"Wenig Teamkultur, veraltete Vorgesetzte-Verhaltensweisen",1,0.5265508418435354,"Little team culture, outdated superior behaviors",0,teams_zusammenhalt
Porsche,"Alle sind sehr offen und freundlich, man fühlt sich schnell als Teil des Teams, auch als Praktikant wird man super integriert",1,0.6649777080726142,"All are very open and friendly, you feel fast as part of the team, even as an intern you are super integrated",1,teams_zusammenhalt
Bosch,"Tolles Team, super Kommunikation, sehr viel Vertrauen und Verständnis",1,0.8207763205473504,"Great team, great communication, a lot of trust and understanding",1,teams_zusammenhalt
Bosch,Tolles und entspanntes Team; Möglichkeit seine eigenen Stärken und persönlichen Interessen in die Arbeit einzubringen;,1,0.8134052224154015,Great and relaxed team; possibility to bring his own strengths and personal interests into the work;,1,teams_zusammenhalt
Porsche,"Arbeitsatmosphäre innerhalb des DWH-Teams ist erstklassig. Alle privat auch befreundet. Keiner wird ausgeschlossen, alle ziehen an einem Strang. Sowas habe ich vorher noch nicht erlebt und werde es wahrscheinlich auch leider nicht mehr erleben. Einfach spitze. Habe wirklich gerne hier gearbeitet und vermisse die lustigen Tage.",1,0.5447610044739609,"Working atmosphere within the DWH team is top notch. Everyone is also friends in private. No one is excluded, everyone pulls together. I haven't experienced this before and will probably not experience it anymore. Simply great. I really liked working here and miss the funny days.",1,teams_zusammenhalt
Mercedes-Benz,Etwas mehr Teamgeist wäre gut,1,1.0,A little more team spirit would be good,1,teams_zusammenhalt
Ralph Lauren,Langjährige Mitarbeiter werden gemobbt,2,1.0,Long-term employees are mobbed,0,älteren_kollegen_junge
Porsche,"gekünstelte Team-Atmosphäre, am Ende denken die meisten an sich.",1,0.7205432520818474,"artificial team atmosphere, in the end most think of themselves.",0,teams_zusammenhalt
Porsche,Man fühlt sich in der Abteilung als vollwertiges Teammitglied und wird respektiert.,1,0.7153039925933443,You feel in the department as a full-fledged team member and you are respected.,1,teams_zusammenhalt
Mercedes-Benz,"Kaum Austausch im Team. Angespannte Atmosphäre. Kein gemeinsamer Teamspirit. Nur einzelne Grüppchen werden gebildet, die sich verstehen und auch austauschen über ihren Unmut zu Prozessen und Umgang.",1,1.0,"Hardly any exchange in the team. A tense atmosphere. No team spirit. Only individual groups are formed, who understand each other and also exchange about their displeasure about processes and handling.",0,teams_zusammenhalt
Porsche,"- Tolles, junges Team
- Meist gute Stimmung",1,0.923671922935224,- Great young team - Mostly good mood,1,teams_zusammenhalt
Porsche,Super Zusammenhalt im Team - spannende Themen - Wertschätzende Kunden,1,1.0,Super cohesion in the team - exciting topics - Valuable customers,1,teams_zusammenhalt
Porsche,Sehr motiviertes Team. Da springt die Begeisterung gleich über,1,1.0,Very motivated team. The enthusiasm jumps over,1,teams_zusammenhalt
Mercedes-Benz,"Die Atmosphäre in einigen Teams ist kaum auszuhalten, was durch die Führungskräfte toleriert wird.",1,0.6986002242766632,"The atmosphere in some teams is hard to bear, which is tolerated by the executives.",0,teams_zusammenhalt
Porsche,Mann ist nur eine Nummer,4,0.9983386584200123,Man is just a number,0,homeoffice_möglich
Porsche,"Überstunden werden stillschweigend erwartet, Dankbarkeit oder gar Wertschätzung sind dabei leider nicht gegeben",0,1.0,"Overtime is tacitly expected, gratitude or even appreciation are unfortunately not given",0,arbeitszeiten_überstunden
Porsche,"Sehr angespannt und hoher Leistungsdruck. In einigen Teams passt es, in anderen komplettes Gegenteil. Hat auch mit der Auslastung der einzelnen Takte in den Teams zu tun. Die einen machen viel die anderen weniger. Kein ordentliches Gleichgewicht. Hoher Druck aufgrund der Stückzahlen. Linie darf nicht stehen aber Qualität mit schlechten Teilen soll man auch noch bauen. Bei 97% Vorgabe sind 99% noch nicht genug.
Wenn man sagt was man denkt, ist man gleich unten durch. Es wird entweder nicht beachtet oder man wird zurechtgewiesen.",1,1.0,"Very tense and high performance pressure. In some teams it fits, in other complete opposite. Has also to do with the utilization of the individual cycles in the teams. Some do much less. No proper balance. High pressure due to the quantities. Line must not stand but quality with bad parts should also be built. At 97% default 99% are not yet enough. If you say what you think, you are right down. It is either not noticed or you are reproved.",0,teams_zusammenhalt
Mercedes-Benz,"Einige alte Hasen vertreten noch Meinungen, die nicht mehr der aktuellen Konzernausrichtung entsprechen, sind aber eher in der Minderheit vertreten.",2,0.8590729431704085,"Some old hares still have opinions that no longer correspond to the current group orientation, but are more likely to be represented in the minority.",0,älteren_kollegen_junge
Bosch,Ich arbeite in einem super Team und trotz Home Office hat man immer das Gefühl ein fester Bestandteil zu sein. Jeder unterstützt Jeden so gut er kann.,1,1.0,I work in a great team and despite the home office you always feel like you're an integral part. Everyone supports everyone as well as they can.,1,teams_zusammenhalt
Porsche,"Teamzusammenhalt ist enorm, Spaß kommt nicht zu kurz, jeder hilft jedem!",1,1.0,"Team keeping together is enormous, fun is not too short, everyone helps everyone!",1,teams_zusammenhalt
Porsche,"Auslastung (Buchung auf den Kunden) über alles. Das führt leider dazu dass man zu Überstunden überredet wird, da alle internen Aufgaben (man muss sich immer intern auch beteiligen) nicht dazu zählen. 12 Stunden Tage sind an der Tagesordnung und es dankt einem Niemand.",0,1.0,"Capacity utilization (booking on the customer) above all. Unfortunately, this leads to overtime being persuaded, since all internal tasks (you always have to participate internally) are not included. 12 hours days are on the agenda and it thanks a nobody.",0,arbeitszeiten_überstunden
Bosch,"in den Abteilungen, in denen ich bisher tätig war, herrschte ein super Arbeitsklima. Der Teamleiter war immer zu stelle und hat alles für Ihn mögliche getan, damit es uns während der Arbeitszeit gut ging.",1,0.5826087904294361,"In the departments where I worked so far, there was a great working atmosphere. The team leader was always available and did everything possible for him to make us feel good during working hours.",1,teams_zusammenhalt
Porsche,"Das ist natürlich (wie so oft) abhängig von der Abteilung, den Kollegen und den Vorgesetzten, meiner Meinung nach aber überdurchschnittlich gutes ""Arbeitsklima"". Der Zusammenhalt zwischen den Teams und Kollegen ist super, Mobbing o.Ä. habe ich hier nicht festgestellt.",1,0.5313449915468115,"This is of course (as so often) dependent on the department, the colleagues and the superiors, but in my opinion above-average ""working climate"". The cohesion between the teams and colleagues is great, bullying or similar I have not noticed here.",0,teams_zusammenhalt
Bosch,Durchgehend gute Erfahrungen gemacht. Team und Atmosphäre sind top.,1,1.0,Throughout good experiences made. Team and atmosphere are top.,1,teams_zusammenhalt
Mercedes-Benz,Gutes Team,1,1.0,Good team,1,teams_zusammenhalt
Porsche,Zusammenhalt im Team ist unfassbar gut! Aufgaben sind den Anforderungen entsprechend fördernd und fordernd.,1,1.0,Cohesion in the team is incredible! Tasks are stimulating and demanding according to the requirements.,1,teams_zusammenhalt
Marc O'Polo,"Die ist wirklich gut! Man gibt sich unwahrscheinlich viel Mühe, organisiert tolle Veranstaltungen für Miarbeiter, gefühlt ist jede Woche etwas los. Mystery Lunch, Pencil–Down–Überraschungsparty, Eis Ape, Einladung zum Herbstfest, Department & Drinks, teaminterne Teamevents, Ausflüge zur Mountainlodge, Friends–Party und so Vieles mehr.
Das sind nur ein paar Beispiele.",1,0.5023312108947131,"It's really good! It's a lot of effort, organized great events for workers, felt something going on every week. Mystery Lunch, Pencil–Down–surprise party, ice cream ape, invitation to the autumn party, department & drinks, team-internal team events, excursions to the mountain lodge, friends party and so much more. These are just a few examples.",1,teams_zusammenhalt
